"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
"1353279600000000000","4","0","0","1","14.76","17.425","66","15.0013","6","53","59"
"1353283200000000000","4","0","1","1","14.76","17.425","66","15.0013","5","22","27"
"1353286800000000000","4","0","1","2","14.76","17.425","66","15.0013","0","19","19"
"1353290400000000000","4","0","1","2","14.76","16.665","66","16.9979","0","5","5"
"1353294000000000000","4","0","1","2","14.76","17.425","66","15.0013","0","2","2"
"1353297600000000000","4","0","1","2","14.76","17.425","66","15.0013","1","11","12"
"1353301200000000000","4","0","1","2","14.76","17.425","66","15.0013","1","38","39"
"1353304800000000000","4","0","1","2","14.76","16.665","66","16.9979","3","128","131"
"1353308400000000000","4","0","1","2","14.76","16.665","66","19.9995","5","381","386"
"1353312000000000000","4","0","1","2","14.76","16.665","66","19.9995","13","650","663"
"1353315600000000000","4","0","1","2","14.76","16.665","66","16.9979","18","260","278"
"1353319200000000000","4","0","1","2","14.76","16.665","66","16.9979","33","106","139"
"1353322800000000000","4","0","1","2","15.58","19.695","66","16.9979","33","164","197"
"1353326400000000000","4","0","1","2","16.4","20.455","62","19.0012","35","207","242"
"1353330000000000000","4","0","1","1","18.04","21.97","54","16.9979","46","205","251"
"1353333600000000000","4","0","1","1","18.04","21.97","54","16.9979","47","170","217"
"1353337200000000000","4","0","1","1","18.04","21.97","54","12.998","44","213","257"
"1353340800000000000","4","0","1","1","17.22","21.21","58","16.9979","55","325","380"
"1353344400000000000","4","0","1","2","17.22","21.21","58","12.998","33","586","619"
"1353348000000000000","4","0","1","2","16.4","20.455","58","16.9979","21","559","580"
"1353351600000000000","4","0","1","2","16.4","20.455","58","19.0012","25","381","406"
"1353355200000000000","4","0","1","2","15.58","19.695","62","16.9979","7","252","259"
"1353358800000000000","4","0","1","2","15.58","19.695","54","15.0013","15","188","203"
"1353362400000000000","4","0","1","1","13.94","17.425","66","7.0015","7","106","113"
"1353366000000000000","4","0","1","1","13.94","17.425","66","7.0015","2","72","74"
"1354320000000000000","4","0","0","1","10.66","15.15","81","0.0","9","99","108"
"1354323600000000000","4","0","0","1","10.66","15.15","81","0.0","5","64","69"
"1354327200000000000","4","0","0","2","10.66","15.15","81","0.0","3","47","50"
"1354330800000000000","4","0","0","2","10.66","13.635","81","8.9981","1","14","15"
"1354334400000000000","4","0","0","1","10.66","14.395","81","6.0032","0","5","5"
"1354338000000000000","4","0","0","1","9.84","12.88","87","6.0032","1","12","13"
"1354341600000000000","4","0","0","1","9.84","12.12","87","8.9981","7","20","27"
"1354345200000000000","4","0","0","2","9.84","12.12","87","8.9981","7","56","63"
"1354348800000000000","4","0","0","2","9.84","12.12","87","8.9981","11","133","144"
"1354352400000000000","4","0","0","2","10.66","12.12","93","16.9979","34","159","193"
"1354356000000000000","4","0","0","2","11.48","13.635","89","11.0014","45","211","256"
"1354359600000000000","4","0","0","2","13.12","16.665","76","7.0015","74","318","392"
"1354363200000000000","4","0","0","2","13.12","16.665","81","6.0032","119","327","446"
"1354366800000000000","4","0","0","2","13.94","18.18","76","0.0","123","386","509"
"1354370400000000000","4","0","0","2","14.76","18.94","71","0.0","110","369","479"
"1354374000000000000","4","0","0","2","16.4","20.455","62","0.0","113","371","484"
"1354377600000000000","4","0","0","2","15.58","19.695","66","0.0","89","354","443"
"1354381200000000000","4","0","0","2","13.94","17.425","76","7.0015","50","270","320"
"1354384800000000000","4","0","0","2","13.94","18.18","76","0.0","42","255","297"
"1354388400000000000","4","0","0","2","13.12","17.425","81","0.0","30","219","249"
"1354392000000000000","4","0","0","1","13.12","17.425","81","0.0","28","170","198"
"1354395600000000000","4","0","0","2","12.3","16.665","87","0.0","23","135","158"
"1354399200000000000","4","0","0","2","12.3","16.665","87","0.0","17","130","147"
"1354402800000000000","4","0","0","2","13.12","17.425","81","0.0","10","116","126"
"1354406400000000000","4","0","0","2","12.3","15.91","87","6.0032","9","108","117"
"1354410000000000000","4","0","0","2","12.3","15.91","87","6.0032","10","84","94"
"1354413600000000000","4","0","0","2","12.3","16.665","87","0.0","2","72","74"
"1354417200000000000","4","0","0","2","10.66","15.15","93","0.0","4","21","25"
"1354420800000000000","4","0","0","2","10.66","15.15","93","0.0","1","6","7"
"1354424400000000000","4","0","0","2","10.66","15.15","93","0.0","1","7","8"
"1354428000000000000","4","0","0","2","9.84","12.12","93","8.9981","1","15","16"
"1354431600000000000","4","0","0","2","9.84","12.12","93","8.9981","5","26","31"
"1354435200000000000","4","0","0","2","10.66","14.395","93","6.0032","12","81","93"
"1354438800000000000","4","0","0","2","11.48","13.635","93","11.0014","37","135","172"
"1354442400000000000","4","0","0","2","12.3","16.665","87","0.0","63","230","293"
"1354446000000000000","4","0","0","2","13.12","15.91","81","11.0014","81","274","355"
"1354449600000000000","4","0","0","2","13.94","16.665","81","11.0014","111","409","520"
"1354453200000000000","4","0","0","1","16.4","20.455","71","15.0013","84","347","431"
"1354456800000000000","4","0","0","1","18.04","21.97","62","16.9979","142","331","473"
"1354460400000000000","4","0","0","1","18.04","21.97","67","8.9981","106","311","417"
"1354464000000000000","4","0","0","2","18.04","21.97","67","7.0015","85","358","443"
"1354467600000000000","4","0","0","3","16.4","20.455","76","12.998","59","244","303"
"1354471200000000000","4","0","0","2","18.04","21.97","72","7.0015","25","178","203"
"1354474800000000000","4","0","0","2","16.4","20.455","82","12.998","16","158","174"
"1354478400000000000","4","0","0","2","17.22","21.21","82","12.998","12","142","154"
"1354482000000000000","4","0","0","2","18.04","21.97","77","15.0013","8","91","99"
"1354485600000000000","4","0","0","2","18.04","21.97","77","12.998","11","85","96"
"1354489200000000000","4","0","0","2","17.22","21.21","82","8.9981","7","44","51"
"1354492800000000000","4","0","1","2","17.22","21.21","82","11.0014","3","18","21"
"1354496400000000000","4","0","1","1","16.4","20.455","82","8.9981","2","11","13"
"1354500000000000000","4","0","1","1","17.22","21.21","77","11.0014","1","9","10"
"1354503600000000000","4","0","1","1","15.58","19.695","87","0.0","2","6","8"
"1354507200000000000","4","0","1","1","14.76","18.94","93","0.0","1","4","5"
"1354510800000000000","4","0","1","1","13.94","17.425","93","6.0032","0","38","38"
"1354514400000000000","4","0","1","1","14.76","18.94","93","0.0","2","136","138"
"1354518000000000000","4","0","1","2","13.94","18.18","93","0.0","9","387","396"
"1354521600000000000","4","0","1","1","14.76","18.94","93","0.0","19","712","731"
"1354525200000000000","4","0","1","1","16.4","20.455","87","6.0032","19","289","308"
"1354528800000000000","4","0","1","1","18.04","21.97","77","8.9981","31","105","136"
"1354532400000000000","4","0","1","1","19.68","23.485","77","8.9981","51","182","233"
"1354536000000000000","4","0","1","1","21.32","25.0","68","11.0014","40","228","268"
"1354539600000000000","4","0","1","1","23.78","27.275","56","6.0032","81","240","321"
"1354543200000000000","4","0","1","1","24.6","31.06","53","0.0","51","209","260"
"1354546800000000000","4","0","1","1","24.6","31.06","56","0.0","58","210","268"
"1354550400000000000","4","0","1","1","24.6","31.06","53","8.9981","45","397","442"
"1354554000000000000","4","0","1","1","21.32","25.0","63","7.0015","43","665","708"
"1354557600000000000","4","0","1","1","20.5","24.24","68","6.0032","26","666","692"
"1354561200000000000","4","0","1","1","20.5","24.24","68","6.0032","27","444","471"
"1354564800000000000","4","0","1","2","18.86","22.725","77","0.0","16","284","300"
"1354568400000000000","4","0","1","1","18.04","21.97","82","12.998","14","207","221"
"1354572000000000000","4","0","1","1","17.22","21.21","82","7.0015","5","139","144"
"1354575600000000000","4","0","1","1","17.22","21.21","82","7.0015","9","93","102"
"1354579200000000000","4","0","1","1","17.22","21.21","88","7.0015","6","49","55"
"1354582800000000000","4","0","1","1","17.22","21.21","82","7.0015","3","22","25"
"1354586400000000000","4","0","1","1","17.22","21.21","88","6.0032","3","5","8"
"1354590000000000000","4","0","1","2","16.4","20.455","87","8.9981","1","3","4"
"1354593600000000000","4","0","1","2","16.4","20.455","87","8.9981","0","7","7"
"1354597200000000000","4","0","1","2","18.04","21.97","88","0.0","1","45","46"
"1354600800000000000","4","0","1","2","14.76","18.94","93","0.0","3","150","153"
"1354604400000000000","4","0","1","1","17.22","21.21","88","8.9981","7","495","502"
"1354608000000000000","4","0","1","2","18.04","21.97","88","11.0014","21","700","721"
"1354611600000000000","4","0","1","1","18.86","22.725","82","7.0015","19","317","336"
"1354615200000000000","4","0","1","1","18.86","22.725","82","12.998","26","130","156"
"1354618800000000000","4","0","1","1","19.68","23.485","77","12.998","24","183","207"
"1354622400000000000","4","0","1","1","21.32","25.0","68","12.998","39","273","312"
"1354626000000000000","4","0","1","2","22.14","25.76","64","11.0014","39","233","272"
"1354629600000000000","4","0","1","2","23.78","27.275","56","15.0013","39","231","270"
"1354633200000000000","4","0","1","2","24.6","31.06","49","16.9979","56","244","300"
"1354636800000000000","4","0","1","1","23.78","27.275","49","19.0012","44","391","435"
"1354640400000000000","4","0","1","1","21.32","25.0","59","15.0013","43","700","743"
"1354644000000000000","4","0","1","1","20.5","24.24","63","15.0013","38","693","731"
"1354647600000000000","4","0","1","1","19.68","23.485","67","15.0013","46","414","460"
"1354651200000000000","4","0","1","2","20.5","24.24","63","15.0013","34","272","306"
"1354654800000000000","4","0","1","2","20.5","24.24","63","16.9979","28","252","280"
"1354658400000000000","4","0","1","2","20.5","24.24","63","19.9995","26","155","181"
"1354662000000000000","4","0","1","1","19.68","23.485","67","16.9979","5","91","96"
"1354665600000000000","4","0","1","1","20.5","24.24","59","19.0012","6","31","37"
"1354669200000000000","4","0","1","1","21.32","25.0","55","22.0028","0","11","11"
"1354672800000000000","4","0","1","1","18.86","22.725","67","11.0014","2","7","9"
"1354676400000000000","4","0","1","1","19.68","23.485","67","8.9981","0","7","7"
"1354680000000000000","4","0","1","1","20.5","24.24","63","30.0026","1","9","10"
"1354683600000000000","4","0","1","1","20.5","24.24","59","19.0012","1","48","49"
"1354687200000000000","4","0","1","3","19.68","23.485","55","26.0027","5","119","124"
"1354690800000000000","4","0","1","3","18.86","22.725","59","19.9995","9","389","398"
"1354694400000000000","4","0","1","2","18.04","21.97","58","19.0012","22","737","759"
"1354698000000000000","4","0","1","2","18.04","21.97","51","15.0013","26","362","388"
"1354701600000000000","4","0","1","2","18.04","21.97","47","23.9994","14","127","141"
"1354705200000000000","4","0","1","1","18.04","21.97","44","19.0012","11","161","172"
"1354708800000000000","4","0","1","1","18.04","21.97","41","19.0012","24","208","232"
"1354712400000000000","4","0","1","1","18.86","22.725","41","19.0012","14","200","214"
"1354716000000000000","4","0","1","1","19.68","23.485","33","32.9975","39","179","218"
"1354719600000000000","4","0","1","1","19.68","23.485","33","19.0012","20","265","285"
"1354723200000000000","4","0","1","1","18.86","22.725","33","19.0012","23","354","377"
"1354726800000000000","4","0","1","1","18.04","21.97","35","19.0012","29","576","605"
"1354730400000000000","4","0","1","1","17.22","21.21","35","30.0026","29","580","609"
"1354734000000000000","4","0","1","1","15.58","19.695","43","23.9994","14","400","414"
"1354737600000000000","4","0","1","1","13.94","15.15","46","26.0027","19","274","293"
"1354741200000000000","4","0","1","1","13.94","15.15","46","27.9993","14","184","198"
"1354744800000000000","4","0","1","1","13.12","14.395","45","26.0027","4","101","105"
"1354748400000000000","4","0","1","1","12.3","13.635","49","26.0027","5","69","74"
"1354752000000000000","4","0","1","1","10.66","12.12","48","19.0012","1","43","44"
"1354755600000000000","4","0","1","1","10.66","12.12","48","19.0012","0","16","16"
"1354759200000000000","4","0","1","1","9.84","10.605","52","19.0012","0","9","9"
"1354762800000000000","4","0","1","1","9.02","11.365","55","12.998","0","2","2"
"1354766400000000000","4","0","1","1","9.02","10.605","55","19.9995","1","8","9"
"1354770000000000000","4","0","1","1","9.02","10.605","55","19.0012","0","32","32"
"1354773600000000000","4","0","1","1","9.02","10.605","55","19.9995","2","122","124"
"1354777200000000000","4","0","1","1","9.02","10.605","51","19.9995","8","381","389"
"1354780800000000000","4","0","1","1","9.02","10.605","51","19.9995","13","646","659"
"1354784400000000000","4","0","1","1","9.84","11.365","48","12.998","19","257","276"
"1354788000000000000","4","0","1","1","9.84","11.365","52","12.998","23","122","145"
"1354791600000000000","4","0","1","1","10.66","12.88","48","11.0014","16","162","178"
"1354795200000000000","4","0","1","1","11.48","15.91","41","0.0","29","206","235"
"1354798800000000000","4","0","1","1","12.3","16.665","39","0.0","33","212","245"
"1354802400000000000","4","0","1","1","12.3","15.91","42","6.0032","37","175","212"
"1354806000000000000","4","0","1","1","13.12","17.425","39","0.0","38","232","270"
"1354809600000000000","4","0","1","1","13.12","17.425","42","0.0","39","292","331"
"1354813200000000000","4","0","1","1","12.3","15.91","45","7.0015","31","586","617"
"1354816800000000000","4","0","1","1","11.48","13.635","45","11.0014","23","542","565"
"1354820400000000000","4","0","1","1","10.66","12.88","60","12.998","13","360","373"
"1354824000000000000","4","0","1","2","9.84","12.88","60","7.0015","5","222","227"
"1354827600000000000","4","0","1","2","9.84","12.12","60","8.9981","7","184","191"
"1354831200000000000","4","0","1","1","9.84","12.12","65","11.0014","2","131","133"
"1354834800000000000","4","0","1","1","9.84","12.12","65","11.0014","0","93","93"
"1354838400000000000","4","0","1","1","9.84","12.88","70","7.0015","3","45","48"
"1354842000000000000","4","0","1","2","9.84","11.365","70","12.998","2","26","28"
"1354845600000000000","4","0","1","2","10.66","13.635","70","8.9981","0","11","11"
"1354849200000000000","4","0","1","2","10.66","12.88","81","12.998","0","5","5"
"1354852800000000000","4","0","1","1","10.66","13.635","75","7.0015","0","10","10"
"1354856400000000000","4","0","1","2","10.66","13.635","81","7.0015","1","25","26"
